start,end,text
5082.68,5087.4800000000005, It's pretty much what happens you engage with the enemy one of you dies and shadow run you can disengage
5087.96,5093.0," Multiple times multiple ways, right? I can teleport away through the floor through the ceiling through the enemy whatever"
5093.0,5098.92, That's one thing. I can glide I can glide teleport. I could turn to smoke so that you know if there's a crossfire
5099.16,5103.4800000000005, And I turn to smoke you guys actually shoot each other right through me right and they got
5103.96,5109.64," Yeah, as an example and there's point counterpoint to it, right? I could summon those crystals that I showed you the other day right"
5109.64,5113.08, Where I put a wall between us or I could summon them right under you and you're trapped in it
5113.08,5118.28, You're doing that grizzly dance a death and then you can throw grenades on top of them as another example. I mean
5118.84,5122.4400000000005," I just listen a couple of other all hands right. Yeah, and those are all cool. I think they're all bad"
5122.44,5127.4, What I was reacting to is just like if you say like we'll write will present something and he's like
5127.719999999999,5131.799999999999," Well, I'll work it on this game and you know, it does this and this and at the end of the thing you're like okay"
5131.799999999999,5136.12," That's poor but you were like you could do this and not only that, but this is like the first time"
5136.599999999999,5139.639999999999, That you've been able to do anything along these lines in any game
5139.639999999999,5143.48, But on my head I'm like every time you show something. I was like and this is nothing against you like tree of life
5143.48,5144.28, I'm like okay
5144.28,5148.44, And junior's uh med ammo station you're like uh revive. I was like okay
5148.44,5153.799999999999," We'll you know shock paddles or whatever or you guys crystals like dark Messiah's Bramble patch, you know"
5153.799999999999,5157.719999999999, I mean and if you look at all your top line putting them together is awesome
5157.96,5161.799999999999, But it's just like when you stay when you turn around say not only I'm putting them all together
5161.799999999999,5165.08," And it's fucking awesome, but I'm the first like we're the first ones to ever do this"
5165.799999999999,5169.4, And there's never been anything that's I think you may have read into that a little bit
5169.4,5172.44," But also I don't think he did, but let's face it all you guys"
5172.44,5174.759999999999, I come to a family of sales people on both sides
5174.76,5177.72, My family so now you're just my family
5178.84,5182.04, Easy it's the truth. I'm gonna break you guys up
5182.04,5183.8," Yeah, yeah, no no no no no no no"
5183.8,5185.8, Just a table. Let's roll
5185.8,5189.08," Well, okay all these different verbs talking about yeah my concerns is balance"
5189.08,5191.96," I'm like you can add all these cool shit in your game, but like what are the end of the day?"
5191.96,5193.56, One of these things into being overpowered
5194.2,5195.400000000001, What if well
5195.400000000001,5197.400000000001, Everybody gonna do about how Zack what are you gonna do?
5197.400000000001,5200.12, You do the question fix it patching what I mean
5200.12,5203.64," Are you hoping you do like you're gonna fix the all in post like oh, we'll see what happens when it goes out there"
5203.72,5206.12," No, I think the game's been a development for three"
5206.12,5208.84," We'll pull the plasma pistol off the maps. Yeah, it should be fine"
5209.96,5215.72, We just lost so much bungeecred like they're like Frankie sitting there going that mother fucker
5215.72,5218.6, I would pick his ass and just sand just sand
5218.6,5220.6," Yeah, but the plan is game for three years"
5220.6,5221.400000000001," All right, right?"
5221.400000000001,5222.6, Like it's possible
5222.6,5226.280000000001, That takes you have to about I mean like it's not like you're the first ones have to like balance
5226.280000000001,5231.0, Yeah multiple class but they have all these powers all these races it seems like they have a
5231.32,5233.32, Greater mix oh
5233.32,5243.0," Okay, great Shane I would tell you this I have played this game four times seriously twice with people who really knew how to play it and I have no clue"
5243.0,5246.2, What I want to play because nothing out of all things
5246.2,5252.84, I've tried jump dot at me is overpowered nothing is tricking me is like oh my god this is broke these are my combos like I had yesterday
5253.8,5260.76, Or two days ago with Mitch I had like a set of abilities that I preferred and I had like a couple weapons that I like to use and I had like a
5260.76,5266.84," Way that I had started to play the game, but whether or not that was overpowered or game like I want to until a month into the game"
5266.84,5269.96," Right, yeah, I'm not gonna find about I'm actually going to find out an hour and a half"
5270.2,5276.92, Here's the problem. I'll see your thing about the learning curve no one has proven to me how someone who just likes to play games
5276.92,5280.96, Picks up the controller and enjoys this game and a total evidence ready to
5280.96,5284.32, Happy at the event. You guys left
5284.8,5288.36, And this is true and wolf was there so he's my PR guy. He's gonna totally yeah
5288.36,5291.88," Yeah, I totally will believe the PR guy nods"
5291.88,5297.56, But I can never imagine I can probably get your hurry mail address woven came in she was from gamer Andy
5298.2,5300.2," Right, she said look"
5300.2,5302.2, 87 years old
5302.2,5304.2, She
5304.76,5306.76, I said wow
5306.76,5309.5599999999995, So she came in she's like look on a casual game person
5310.04,5314.84, You know don't bother with me. I really like right you know because she was there with another game
5314.84,5320.599999999999, A gamer Andy person who was hardcore and stuff like that so she was just watching him play and she decided to just get on herself
5320.599999999999,5324.679999999999, And she got on and she did the tutorials by herself later on
5324.92,5329.54, We got her into a real game with us and she held her own and at the end of it
5329.54,5332.84, She comes up me and I swear to you on my children's fucking heads
5333.56,5337.32, She came up to me as she goes I don't believe this I like this game. This is a cool game
5337.32,5339.2, I can play this game. It's a first person shooter
5339.2,5344.76, I don't play first person shooters. I like this one. That's encouraging. Okay. She had slow experience with first person shooters
5344.76,5347.68, Otherwise she wouldn't be calling it first. I choose you saying it's the game where you work
5347.68,5351.0, It's a game around me. She might know what a first person shooter is
5351.0,5356.24," Yeah, you made this game and it's another one of those kind of games where it's a gun that floats around and I actually like this one"
5356.72,5357.72, I think it was like
5357.72,5360.0, But that really happened the way I described it
5360.0,5363.28, That was cool. I think I got in and by the time you know
5363.28,5367.48, I had to switch over to controllers and having all the issues with the mouse looks speed when I did
5368.12,5370.36, Like you were you were like okay
5370.36,5373.56, Because I wanted to skip the tutorials like catch up there and you're like suit yourself
5373.56,5377.52, But so I skipped it and I was like I need I have an SMG and I have a grenade on one button now
5377.52,5379.52, It's fine and I killed everyone like you know
5379.52,5383.28," Well, you said this one I came about gun shooting"
5383.28,5388.34," No, no, no, no, no, no, no, don't take don't twist dude. He's playing against a bunch of don't wait until you turn you"
5388.34,5393.759999999999, Dude anyone with a mirror ounce a testicle skill like he when I was playing is right time
5393.759999999999,5396.4, So I'm just saying that like even if you don't work
5396.4,5398.48, We're gonna put that in as an announcer for you
5398.48,5404.04," Yeah, yeah, yeah, yeah, sir. There's someone together a pill of you such a silly porting guys. That's not ghost. That's God"
5404.04,5409.36, If you me I haven't answered them you use your some you know you said me she ain't gun grenades and you're still you with a whole drone
5409.36,5413.24, I mean that that's what I'm saying like and then like a two more game
5413.24,5416.32, Then I figure out then I add other things to my vocabulary either new verbs
5419.32,5421.32, My mother
5421.32,5423.32, That's the same time
5425.32,5427.32, Wait what's your point
5427.32,5433.28, I'm the same point there's no the whole thing of price of entry. I'm saying like it didn't if you have any familiarity with like the genre
5433.28,5435.5599999999995, It is pretty accessible
5435.5599999999995,5437.24, I like
5437.24,5442.36, Like you know natural selection or dystopia or any of these other games where they're like
5443.24,5446.92, They're like extraordinarily off the beaten path and what you need a tutorial
5446.92,5451.32," Wait, that's why the weapons in the game the way they are what's your runs about Sean"
5451.92,5456.92, We gotta get there eventually about it's about taking the vocabulary of the first person shooter and then
5456.92,5458.92, Adding verbs to it
5459.48,5463.5199999999995, Like start on the box start it off with cool and we had a dude
5467.36,5470.5599999999995, Hi down there to add verbs finally
5474.2,5480.62, You got admit that it's an entry into the game going look there's run and jump shoot and stuff like that now we're adding new verbs
5480.62,5485.04, It's a perfect segue into what we're doing with the game. It was completely legitimate
5485.04,5488.8," Yeah, the marketing wizard is it a pretty good job coming up with that all right"
5488.8,5490.8, I did it myself but whatever I get your point
5491.96,5497.599999999999," So anyway, to your point garnet I think the ease of entry is there. I agree with Sean again"
5497.599999999999,5502.32," I'm paid to agree with Sean, but that's why the weapon is I'm gonna look I'm set in three or four times"
5502.32,5508.28, I told Michael to see their day. I think your tutorial is shit. I've said this so many times and I've said it to you in November
5508.48,5513.799999999999, You're tutorial gives people a bunch of fucking stuff to play with and it's overwhelming
5513.799999999999,5518.4, I kind of like the tutorial that seemed like a pretty standard to even paste the tutorial
5518.4,5521.28, It's better that you're totally high. I went to the first tutorial
5521.28,5526.96, I wish I was I was like I did the first level then I skipped to the last level and then I was like
5526.96,5529.16," Okay, cool. I just want to play and I'll play here's the situation"
5529.16,5536.36, Sort of learned by doing on my own and then I'd let in kills. I have a lot of rating the audience and I and I also think you're doing the the tutorials
5536.36,5539.16, A totally service you're thinking I'm under rating the audience
5539.16,5542.92," Well, that's a shock, but anyhow. I know why why do you think he's under rating?"
5542.92,5546.5599999999995, You're saying that they're gonna get overwhelmed by this and that the tutorials are here's the deal
5546.5599999999995,5551.88, I've watched several groups of people play this game and there are certain texts and certain
5551.88,5559.16, Magic that they gravitate towards yeah your testers have perfected ways of utilizing this and you don't give those tools people
5559.16,5565.28, The thing is live them on it like in a leap player in any game is gonna an elite player in any sort of FPS
5565.28,5569.0, It's gonna be someone who uncover something in and like to use it. That's right. I agree
5569.0,5574.04, BXB is a faster way to reloaded. I agree that is shadow on partially and exactly like
5574.04,5580.52, The game is about elite motherfuckers beating the shit of the casuals and driving them off the game and not being what I think is what I think is
5580.52,5581.52, It's fine
5581.52,5586.400000000001, Because our matchmaking is great and we'll get people together that are really like my didn't your match
5586.400000000001,5588.160000000001, Your matchmaking what is your matchmaking?
5588.160000000001,5591.200000000001, I don't know there was a news story about the people like it. You guys know all the
5591.200000000001,5593.64, Shadowrun our matchmaking is great by the way
5593.64,5597.080000000001," Oh, I'm just gonna make out that thesis statement that I won't support it with fat"
5597.080000000001,5602.320000000001," No, those Shadowruns shatterruns one of the games that's coming to Xbox 360 that does have team-based matchmaking"
5602.320000000001,5607.6," Yeah, it's a I mean that's a that's a story from five months ago unlike yours or war unlike well unlike yours work"
5607.6,5614.56, Because they didn't hire more people like I say it. I think on PC that the options are going to be like really important
5614.56,5619.08, I mean if you're enabling server hosts to say turn off like controller use
5619.08,5623.120000000001," So it's able to detect and say hey no, no aim assist or whatever or if they can just control it"
5623.120000000001,5624.96, But there's like no aim assist on this server
5624.96,5629.64, That's a question is that that's something is it gonna be configurable? No no no
5629.64,5632.96, I mean I'm just being honest here like I do like everything. I think it's cool
5632.96,5640.28, But I think that is gonna mean that a big portion of your potential audience on PC is is not what they don't want to play with
5640.56,5642.24, console gamers is that what you mean?
5642.24,5647.28," No, that they're not eventually they're not gonna want to play in an environment where when they when they want to had it"
5647.28,5651.04, Where there's no such thing as aim assist or something that they can't you know turn that off
5651.04,5656.88, I think that's more important than you're probably assuming when you plug a controller into this game it changes the control scheme
5656.88,5659.68," Right, yeah, I mean what to do?"
5660.88,5662.32, Magic magic
5662.32,5667.04, Not sure what you're asking I mean he what he's asking and I can reduce it a little bit simpler is in
5667.04,5670.799999999999, It's good talking small when you pay with the control when you play with the controller there is like
5671.5199999999995,5674.44, obvious auto auto I'm here you still want to come
5674.44,5679.2," So stay aim which is the case, but if you're and that's what he's asking"
5679.2,5685.12, In addition to something like that when you plug in a controller what's fundamentally changing about the way the games play and also a peat in
5685.12,5689.44," Right, yes, that is okay. Let me answer that question. Let me answer that question. Then we'll move on"
5690.24,5691.44, So
5691.5199999999995,5698.879999999999, Nothing to the best of my knowledge nothing with all of all it is is the halo style right
5699.599999999999,5703.919999999999," Sticky MTM or whatever you call it there is stick either. Yeah, that's the release"
5703.919999999999,5705.44, It's a secret
5705.44,5710.719999999999," That's the secret of my halo is good. Yeah, all right. That's why every like Taylor asking me if we made the game good"
5710.719999999999,5715.919999999999," I'm gonna say yes, yes, yes, I mean like it's the best halo players. I mean just speak and pick"
5715.919999999999,5719.12, Talk about what about the accuracy degree within that sticky though
5719.599999999999,5724.0, Like so say you got it you've got to cross her it's about the size of a dime or something you okay
5724.0,5725.599999999999, You put it over a person
5725.599999999999,5730.88, Is it like automatically shooting with without deviation like right where the dot is right at dead
5730.88,5735.599999999999, There is no need on the control of model. There's a dot on the PC model. Okay
5735.599999999999,5739.12, So what is it doing when you're shooting in the middle of that dime? Where's it hitting is it just randomly
5739.12,5745.68, Distributing shots in that circle or is it okay? So the difference between us and halo is that kind of like counterstruck strike
5745.76,5752.88," We have an accuracy model too, right where as you as you move a runner jump or fire right right your accuracy decreases"
5752.88,5758.8," That's why you have to do short controlled bursts in the game. Okay, so within that just on a basic level"
5758.96,5764.16, There's something there's like friction and adhesion right so as you go over somebody with your
5764.96,5770.08, Cross hairs right flat metal radical right you slow down a little bit over the person
5770.56,5773.52, It's pretty subtle and most people don't even notice it at all
5774.0,5780.160000000001," Okay, that's what halo does but we decide where the police will like if they John John gets that"
5781.360000000001,5787.200000000001, John John really gets that there's there's two people in the world that I have absolute faith that have this and that is John and
5787.4400000000005,5792.88, And for the life of me my mind is spacing but the technical director and infinity word gets it also
5793.040000000001,5795.92," Yeah, those are the two people in the world who understand how to make it"
5795.92,5801.76, I mean like I was saying before before we got into this little further like playing halo two at the highest levels is about
5802.24,5807.280000000001, manipulating that that auto aim it's about manipulating that auto aim for something like a swipe
5807.280000000001,5810.96," Snip for everybody else who just use the force and let go, you know everybody else"
5810.96,5815.52," It's exactly where your family else just works and you have fun with the game. Yeah, I mean"
5815.52,5818.8, They're gonna enjoy the game in a completely different way than someone like you know
5819.2,5823.52, myself playing the first halo competitively is gonna enjoy the game and you know a game like
5823.52,5828.400000000001, Shadowrunners seems to be offering at least for the console player both levels of that depth whether
5828.639999999999,5833.44, You know whether they see the nuance and being able to teleport between walls and switch to
5833.759999999999,5838.5599999999995, Reflex in the right situation and whether they seem to grasp that or they just want to run around and fucking glide
5838.879999999999,5839.879999999999, I mean
5839.879999999999,5844.24, It's supporting it's supporting both of that will that create an alienation in the player base
5844.719999999999,5849.92," Ultimately, but that's also contingent on the fact that there is a player base which is the problem that Shadowruns facing"
5849.92,5852.08, It's hard to do it. It's hard to do it. And let's be honest. I mean
5852.08,5855.28," That's you guys know that's a problem, right? What's a problem?"
5855.599999999999,5860.88, A sign of garnishing garnishing garnishing a player base. I joke with you yesterday like I maybe I might not have been with you
5860.88,5862.5599999999995, But I said like be my epic
5862.5599999999995,5867.82, I'm just gonna just want to make sure I mean it's Microsoft gonna slap a halo three single player bait on Shadow
5870.28,5874.82, The crackdown thing like you're laughing but like I'm actually not being funny
5874.82,5879.639999999999, I don't understand you're concerned because we all think this game is good and the expected system model is
5879.639999999999,5883.759999999999, Everybody moves one game of the other. There's nothing that is true. There's no question remind everyone's gonna move to this game
5883.76,5887.4400000000005, Well will you will you have moved off of Mass Effect by the time it's yeah
5887.4400000000005,5892.88, I think you will have it's only twenty hours long. I think it could do well on 360 in ways that like I mean like COD2
5892.88,5896.68," Which is a good game, but the multiplayer is really simple. It is really part of it was timing"
5896.68,5898.68," That's over, but I think I mean"
5898.68,5899.68, It's over a million
5899.68,5903.08, Where you have people like are shifting from one thing to another
5903.08,5905.72, So let's compare it. It's like it's really for me. It's like PCA
5905.72,5907.08, I can't see it like
5907.08,5910.4400000000005, selling like very many get all I don't see a lot of PCA
5910.44,5915.0, I think it's me bigger on 360 just because it's you know captive audience whereas PC gamers of all these choices
5915.0,5922.12," Well, I mean I've talked a lot about Call of Duty and as a matter of fact Activision called me several times about Call of Duty 3 because I was outspoken in"
5922.12,5924.12, 6.5 and
5924.12,5932.759999999999," Good score and claim me. See 1.5. It's good. I did complain that for good. Yeah, but regardless call of duty 3 multiplayer was better than Call of Duty 2 multiplayer"
5932.759999999999,5934.759999999999, But Call of Duty 2 single player was
5935.639999999999,5939.879999999999, Orders of magnitude orders of magnitude of magnitude beyond Call of Duty 3. That's true
5940.44,5942.44, So where does that leave you?
5944.28,5946.28, I
5946.28,5952.2," Wait, wait, wait, wait, wait. You're not gonna say you're game or you're not gonna say what I heard Luke say was that this is a really good game"
5952.599999999999,5958.919999999999, How are you gonna find your audience really good game? How are you gonna sell it? How are you gonna sell it? MGS sells games at 60 bucks
5959.24,5962.36, Like we talked about a little bit earlier like before we got into any of this
5963.0,5965.0, Other shit
5965.0,5969.24," Actually, so far. It's the one day I will describe what the games about the people on"
5971.08,5974.84, Let me jump here and take this if this is a multiplayer only game for the most part
5974.84,5978.28, I mean there is this part of single player by experience by the way the bots are pretty fucking amazing
5978.28,5982.5," Actually, it is a multiplayer online experience that is 59.99 and if say so"
5982.5,5984.44, We haven't announced pricing by the way
5984.44,5987.16, a lot of all the second I just want to send this out Mark Rain listens a lot
5987.16,5991.32, Mark by the way if you I know you need a lot of people for the gears and unreal teams
5991.4,5995.16, You should totally plumpify because of his Ferrari's looking pretty good to the father
5995.16,5999.719999999999," No, here I want to like I want to keep the focus on what we're talking about really"
5999.719999999999,6001.719999999999, All right good luck with that shit
6001.719999999999,6006.84, But I was gonna I was gonna point to the fact that like there's always rivers that what game like War Hawk is gonna be a download only
6007.639999999999,6012.12, Online only game for PS4 thanks. He just conferred Sony will be calling me
6012.12,6014.679999999999, Garnish like god really gunna shut the fuck up
6015.24,6018.12, Like for 15 seconds no talk right?
6018.28,6025.5199999999995," So if your game is online only yeah, well was there any like maybe we should make this like an online only download game or something like was it"
6025.5199999999995,6028.5599999999995, Somebody floated it. Yeah. Oh sure somebody floated. I mean come on
6028.5599999999995,6033.8, When you've got Xbox live and when you have the games for Windows live service right you think how can we exploit this
6034.2,6036.2, Right we have an advantage over Sony
6036.2,6040.92," I'm gonna be sorry. I'm gonna sound like corporate shell, but it we have an advantage over Sony"
6040.92,6043.4, Right we've got a really good secure online service
6043.5599999999995,6045.5599999999995, Right it's got a lot of great features on it
6045.64,6049.0," This is a great way to do it and yeah, I thought about it pretty hard"
6049.64,6054.92," You know we didn't do it, but yeah, definitely came up so the pricing for the game hasn't been enough"
6054.92,6060.84, But do you guys do recognize that this has to be at a price especially with an IP like Shadow on like we talked about earlier
6060.84,6066.52, And like you said yesterday this version of the game does not have a particularly robust single-player mode
6066.52,6071.4800000000005, And when you said this version and someone it was Sean or Kathleen or I who leaned on you about it
6071.5599999999995,6077.12, And he said well reading to that what you will it's sort of what we talked about at the beginning of the segment with you look over
6077.12,6078.12, Right he'll cover it
6078.12,6083.5599999999995, He's like he's got the he's got the he's got the parachute he's ready to bail out
6083.5599999999995,6088.5199999999995, Look everybody in the marketing department's like oh great put Mitch on a podcast fantastic
6088.5199999999995,6090.5199999999995, Totally stick his entire body
6092.5199999999995,6094.5199999999995, But I'm but yeah
6094.5199999999995,6097.4, Okay with the bill. The game needs to be priced appropriately
6097.4,6100.599999999999, Especially if this is an IP that you want to foster into an RPG
6100.599999999999,6104.759999999999, My first off game suit is his never shipped a game for under 49 99 for Xbox 360
6104.759999999999,6107.48," We've also never shipped a cross platform. Okay, this will be I'm"
6108.04,6113.5599999999995, This bet like this game in order to sell the way that Microsoft needs it to sell this game needs to be 39
6113.5599999999995,6116.599999999999, That's magic price on both platforms and you'll sell a million
6116.599999999999,6120.2," Right, I'm telling you right now you'll sell a million cross platform if it's 40 bucks"
6120.92,6124.4, You heard it here first folks. Well that price point. Oh no no no
6124.4,6126.4, Look you already
6128.4,6132.219999999999, I look at from bad kid for that totally bullshit
6132.719999999999,6136.96, Right point does exist for third party games it has happened by the way there are WMDs out there
6137.44,6139.44, It's one point out
6139.44,6143.74, I'm giving you a marketing strategy is that right this is a wrong for that
6143.74,6144.74," Oh, dude and play"
6146.74,6147.74, Not a
6147.74,6148.74, Not a lot
6148.74,6150.74, What do you pay yeah?
6150.9,6158.0599999999995, Maybe we can do a survey 40 bucks 40 bucks here and have way more people there than it says day this is the most exhaustive and the hardcore interview
6158.0599999999995,6162.26, We've ever had him on appears. I think Luke you have some really good questions in the reader is maybe you should get to those
6162.26,6165.16," Yeah, this will not we have a couple of really good questions"
6165.16,6169.9, We have a couple of uh real quick just to pause and say like like it's cool with Mitch
6169.9,6174.5, The only the only reason we're also like Eddie's is because it's from the beginning from the getko is obvious that
6175.26,6178.679999999999, You're like you're just you're to play it straight. You know I am here to play it straight
6178.68,6182.820000000001," And often in my consciousness know you I mean, I think even a whole like I would be"
6182.820000000001,6187.860000000001, I would be inside believe me maybe for you know for for for guess like you to come on the jeep
6187.860000000001,6191.9400000000005, This is where I've him GFW radio you come on our show because you know when I mean
6191.9400000000005,6195.780000000001, There's a huge difference between someone come on and they're and they're reading from the prepared material
6195.780000000001,6202.16, They're staying on message and so and so forth. So like aside from all the fun and the tension and the caddiness like I mean like it's like
6202.16,6203.4400000000005, There's a thanks in their man
6203.4400000000005,6205.4400000000005, Thanks
6205.44,6207.44, How you out we were gonna
6207.719999999999,6209.0599999999995," Show us a mask. Yeah, Mitch"
6209.7,6211.7, Appreciate your candor. Oh
6211.7,6215.599999999999, So I got more where that comes from that from the boards a couple of questions that were
6216.839999999999,6222.44, appropriate one went when we touched on a minute ago or actually in the first segment that we did finish
6223.16,6225.16, What about the art?
6225.16,6227.16, Does your art style wise the art?
6227.16,6229.94, I mean look dude it looks sort of sort of like
6229.94,6230.94, Mark McDonald's
6230.94,6232.94," Yes, you know"
6232.94,6234.94, You know what honestly
6235.219999999999,6236.719999999999, Do sort of a little bit
6236.719999999999,6238.719999999999," Yeah, yes"
6240.719999999999,6245.24, That's a Mark said that he did he's at the Bahamas right now. He's like you guys have a match from fast on this week
6246.24,6251.759999999999, There's no good mark in pressure than to wave my hands on my head like this and but no one can see it
6251.759999999999,6254.04, But he's like he's asking about the troll dolls
6254.04,6256.04, I don't know
6256.04,6258.379999999999, I was playing yesterday I didn't see any troll dolls
6258.38,6260.38, I don't know
6260.38,6265.42, Everybody that gives you advice on what to ask me does the bunk hits before they send you the message
6265.42,6267.58," They've been playing flow, but I think"
6267.58,6272.66, People are talking about not so I mean in addition to the characters is like the level design
6272.66,6274.38," Yeah, it looks like perfect dark levels are golden"
6274.38,6279.34, It's a little bit of a utility little sparkly utility little sparkles. There's not a lot of furniture
6279.34,6280.62, And I like that
6280.62,6283.46, I was from counter strike that's true. So that take that as a huge
6283.46,6285.46, It's a huge
6285.46,6287.46, It's a huge
6287.46,6289.46, Number one
6289.46,6294.46, Is that there is not a lot of furniture in there. That's absolutely true. That's not art. That's design
6294.46,6303.26, We did it on purpose from a design point of view not an art point of view because you don't want to get a hung up on a chair when you're backing up to try and shoot somebody
6303.26,6307.18, You just don't want to so we just remove it. Okay. That's the truth. All right
6307.9,6311.54, What you know if it look it is why you fucking giggling over
6311.54,6313.54, I
6313.54,6316.54, He's tickling up self on the table
6316.54,6321.14, He's just a bush else to create a gravity gun and then you're able to manipulate or physical objects
6323.54,6327.54, I actually did it on my my legs. He's Peter later
6327.54,6332.54, Is that right? A little bit like totally hot. Thanks. Do you want to feel it? No really feeling everything
6332.54,6338.54, But they're true to the shadow run like legacy
6338.54,6341.54," You know, that's when you play gentlemen like those are what I was like like for real"
6342.54,6349.54, Is that how do you feel about that? I feel about that. I feel that the RPG art was all over the board all over the board
6349.54,6358.54," I used to write RPGs. I know hard PG art is made. That's it. Every basically. Yeah, and basically what you do is you pay him like 250 bucks"
6358.54,6364.54, For a piece of art they do it as fast as they cancel it. They can get multiple 250 dollar increments between tattoos
6364.54,6366.54, You know
6366.54,6368.54, There's no
6368.54,6370.54, There is no
6370.54,6378.54, RPG art is so RPG I'm talking about paper and pencil RPG right you do it. You there's no defined art style for shadow run shadow
6378.54,6385.54, Existed for years and years and if you open up those books elves looks like something different on every page trolls look like something different on every page
6385.54,6395.54, We chose what we liked that's really what it was well wait let me let me say one more thing on that we chose what we liked and we also chose what we thought differentiated them
6395.54,6401.54, Insilawette from each other for differentiation so that you know that guy's healing out a combat
6401.54,6405.54, You know if he's an elf or he's a troll and he's gonna harden so did you worry about this?
6405.54,6411.54," I think you have like 500,000 more polygons each character to make them look like yours or work characters because that wasn't like you're not about these characters"
6411.54,6413.54," Look at it. Yeah, I've been sponsored that too"
6413.54,6421.54, And that is that I think yours were a great looking game. I think the size of their maps are substantially different than the size of the shadow on map
6421.54,6428.54, What we're doing in shadow on with the verticality and the be and to be able to glide over the battlefield and teleport through and all that stuff you can do
6428.54,6432.3," We have it's No, three we have it's no real three if you say emerging game plan"
6432.3,6432.82, I'm gonna come on
6432.82,6434.62," No, no no, no, no, no, no, no, no. I just know what I was going to say"
6435.34,6437.34," Obviously, oh god, here we go"
6437.34,6445.84," No, but if you can do all the stuff in your booting summoning trees and summoning creatures and having 16 players and doing it at frame rate"
6445.84,6447.16, It's a technical achievement.
6447.16,6450.2, I would say the thing that you touch on that's the most important is
6450.2,6453.88, at 16 players with like that level of...
6453.88,6455.8, With a combination of AI and...
6455.8,6457.4400000000005, We've got level of detail.
6457.4400000000005,6460.4400000000005, So what limitations does peer to peer versus having hosted
6460.4400000000005,6461.8, dedicated servers put on you?
6464.8,6466.4400000000005, It's a heavy question.
6466.4400000000005,6468.04, We're going to have hosted a server by...
6468.04,6469.08," No, we're going to have a PC."
6469.08,6470.8, You can do dedicated server on PC.
6470.8,6471.28, Okay.
6471.28,6472.8," Actually, you could probably join them on..."
6472.8,6473.28, Could I?
6473.28,6473.96, Could I?
6473.96,6474.8, Probably.
6474.8,6475.8, Probably because...
6475.8,6479.24," Well, yeah, why don't have the PC guys dedicate all your servers."
6479.24,6481.4800000000005," That's what I was going to say, like the PC guys dedicate their servers"
6481.4800000000005,6482.96, you facilitate live anywhere.
6482.96,6484.96," Play, I haven't dedicated their servers."
6484.96,6487.28, That's why we're going to do so confident that you're going to have
6487.28,6490.4800000000005, that many PC people there that are willing to pay a hundred bucks a month for
6490.4800000000005,6491.4800000000005, their client to have that server.
6491.4800000000005,6492.4800000000005, It's not going to be that...
6492.4800000000005,6493.4800000000005, It's going to be free.
6493.4800000000005,6494.4800000000005, Oh.
6494.4800000000005,6495.96, Telling that's going to be free.
6495.96,6496.96, We're making magic now.
6496.96,6497.96, But that would actually...
6497.96,6498.96," Yeah, that's a good question."
6498.96,6500.360000000001, We're also going to design our tutorials.
6500.360000000001,6501.360000000001, Stripping off the...
6501.360000000001,6503.360000000001, Stripping off the audio is a question to real.
6503.36,6506.96," Like, why not have dedicated servers, but you just put that burden on the PC side."
6506.96,6509.48, And then the Xbox players get to play.
6509.48,6511.4," Well, there was a way way back."
6511.4,6516.04," I mean, to jump in, there was a way in Rainbow Six III for Xbox."
6516.04,6518.16, You could actually dedicate your Xbox.
6518.16,6519.16, You couldn't play it.
6519.16,6520.639999999999, You could dedicate your server.
6520.639999999999,6523.88," It's like, I could come to work and dedicate my Xbox Live account, which I'm not giving"
6523.88,6524.88, out on the show.
6524.88,6526.88," Yeah, it's good call."
6526.88,6530.679999999999, But you're not going to be a pretty self-sagrifying motherfucker to do that though.
6530.679999999999,6531.679999999999, Yeah.
6531.92,6532.92," Yeah, I gotta go to work."
6532.92,6535.92, I'm going to leave on my Xbox and keep someone who's nice people when to play games.
6535.92,6537.72, And here's my email address and Microsoft too.
6537.72,6539.400000000001," Yeah, I'm still gates."
6539.400000000001,6543.6," But I mean, dedicated servers are something that has come up more and more and more."
6543.6,6544.6, It's mentioned.
6544.6,6548.0," Because PS3, first party games, at least, are doing dedicated servers."
6548.0,6553.16, Which is one of the absolute best things about PlayStation Network and about resistance.
6553.16,6554.16, And you know what?
6554.16,6555.16, Wait a minute.
6555.16,6556.64, It's only the number one thing to mean.
6556.64,6558.16, You don't need to pay for it.
6558.16,6559.16, Yeah.
6559.16,6560.16, I don't have shame.
6560.16,6561.5599999999995," But I mean, that is a concern."
6561.5599999999995,6563.639999999999, Is that something that you guys have a lobby with?
6563.639999999999,6566.639999999999," With Microsoft to say, why don't we get dedicated servers for this title?"
6566.639999999999,6567.639999999999, I don't have to lobby.
6567.639999999999,6568.639999999999, I'm doing it.
6568.639999999999,6569.639999999999, You're getting dedicated servers for your title.
6569.639999999999,6570.639999999999," Oh, hold on."
6570.639999999999,6572.28, There's two different things.
6572.28,6576.88, Supporting dedicated servers is different than us providing service.
6576.88,6578.5199999999995," Who's providing you, probably?"
6578.5199999999995,6580.92," No, it's providing dedicated servers for resistance."
6580.92,6581.92, Sony.
6581.92,6583.5199999999995," Hey, we're a quick change."
6583.5199999999995,6584.5199999999995, Just like Bill.
6584.5199999999995,6585.5199999999995, I'm so Michael.
6585.5199999999995,6586.5199999999995," Michael, where's the money?"
